created_at,author_id,text,author,sentiment_score
2023-04-30 10:53:48+00:00,1.49E+18,"RT @FAustralians: @KosSamaras #VoiceToParliament Poll. 

Will you agree for the Australian Constitution to be changed by the ALP, in an uns…","{'id': '1487546806682923008', 'verified': False, 'public_metrics': {'followers_count': 1437, 'following_count': 2064, 'tweet_count': 12067, 'listed_count': 0}, 'description': '🇦🇺🇮🇹⚜️', 'location': 'Melbourne, Victoria', 'name': 'Ale', 'created_at': '2022-01-29T22:03:03.000Z', 'username': 'AleDowund', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1535818639878029318/XGX1oLke_normal.jpg'}",0.3612
2023-04-30 10:53:25+00:00,1.17E+18,RT @MissPolly62: This is a list of some of Labors achievements thus far (just in case anyone was wondering what they have been up to). They…,"{'id': '1169473376454242305', 'verified': False, 'public_metrics': {'followers_count': 694, 'following_count': 2161, 'tweet_count': 18676, 'listed_count': 0}, 'description': '', 'location': 'Wollongong, New South Wales', 'name': 'Doug Robertson', 'created_at': '2019-09-05T04:53:08.000Z', 'username': 'DougRob10512503', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1578341183369400323/pUgrvShg_normal.jpg'}",0
2023-04-30 10:51:04+00:00,1.20E+18,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '1195120111922728960', 'verified': False, 'public_metrics': {'followers_count': 390, 'following_count': 42, 'tweet_count': 73283, 'listed_count': 0}, 'description': 'retired qa manager', 'location': 'Chermside West, Brisbane', 'name': 'Kingwarren', 'created_at': '2019-11-14T23:25:10.000Z', 'username': 'Kingwarren20', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0.577
2023-04-30 10:47:45+00:00,1.44E+18,This is a list of some of Labors achievements thus far (just in case anyone was wondering what they have been up to). They have achieved more in 11 months than the LNP achieved in 9 years. #Auspol #LNPCorruptionParty #LNPNeverAgain #LNPToxicNastyParty #VoiceToParliament https://t.co/fmRICws8IK,"{'id': '1443378761538310144', 'verified': False, 'public_metrics': {'followers_count': 3059, 'following_count': 1502, 'tweet_count': 94443, 'listed_count': 23}, 'pinned_tweet_id': '1644677593491472384', 'description': '❤️Del Amitri❤️Justin Currie❤️ Vote YES for an Indigenous Voice To Parliament 🖤💛❤Anti LNP-Murdoch-Costello-Stokes. Evil flourishes when good people do nothing.', 'location': 'Unceded Wadawurrung Land', 'name': 'Miss Polly 🖤💛❤️', 'created_at': '2021-09-30T00:55:24.000Z', 'username': 'MissPolly62', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1578186877102100483/PguDA219_normal.jpg'}",0
2023-04-30 10:46:40+00:00,1.45E+18,RT @onwardaustralia: Not every indigenous person supports the Voice to Parliament. Uluru Dialogue claims 80% of Aboriginals support the Voi…,"{'id': '1450692377077698562', 'verified': False, 'public_metrics': {'followers_count': 370, 'following_count': 425, 'tweet_count': 9779, 'listed_count': 1}, 'description': 'Loves reading and family history. Retired educator. Follows the Penrith Panthers. A conservative and a person of faith. ❤️💛💚🖤🐾🐾', 'name': 'Moonbi', 'created_at': '2021-10-20T05:16:55.000Z', 'username': 'mimgreen1', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1450699198496591872/R6I65Vj0_normal.jpg'}",0.6369
2023-04-30 10:46:37+00:00,515377496,#VoiceToParliament⤵️⤵️⤵️#VoteYESAustralia https://t.co/jAqGm7GSbZ,"{'id': '515377496', 'entities': {'description': {'hashtags': [{'start': 3, 'end': 11, 'tag': 'VoteYes'}, {'start': 63, 'end': 80, 'tag': 'MurdochFreeWorld'}]}}, 'verified': False, 'public_metrics': {'followers_count': 1336, 'following_count': 1466, 'tweet_count': 62640, 'listed_count': 0}, 'description': 'RN\n#VoteYes Public Health measures minus political compromise. #MurdochFreeWorld “Leftie “- a big one. Atheist.', 'location': 'Unceded Dharug/Bidjigal land.', 'name': 'Kazbah', 'created_at': '2012-03-05T11:34:10.000Z', 'username': 'cas_bar000', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1648617846006775813/9A5AKo6P_normal.jpg'}",0
2023-04-30 10:42:13+00:00,1019147479,RT @MissPolly62: Who agrees that these two are the most repulsive women in Australia? #VoiceToParliament #VoteYes #VoteYesAustralia #lnptox…,"{'id': '1019147479', 'verified': False, 'public_metrics': {'followers_count': 225, 'following_count': 235, 'tweet_count': 74365, 'listed_count': 5}, 'description': '', 'location': 'Australia', 'name': 'Jacky jacky 70.', 'created_at': '2012-12-18T06:23:37.000Z', 'username': 'jackyjacky70', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0.2023
2023-04-30 10:42:01+00:00,1.55E+18,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '1553580645334622209', 'entities': {'description': {'hashtags': [{'start': 40, 'end': 66, 'tag': 'TransRightsAreHumanRights'}]}}, 'verified': False, 'public_metrics': {'followers_count': 653, 'following_count': 1796, 'tweet_count': 25394, 'listed_count': 2}, 'pinned_tweet_id': '1652181152944492544', 'description': ""Mommy... They're back!\n@nop@mastodon.au\n#TransRightsAreHumanRights"", 'name': 'DeusINXS 🍅 Woke Moralist, Antifa super-soldier', 'created_at': '2022-07-31T03:18:41.000Z', 'username': 'VoxExSinister', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1604774759484776450/KFOFftRv_normal.jpg'}",0.577
2023-04-30 10:38:56+00:00,1.44E+18,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '1443378761538310144', 'verified': False, 'public_metrics': {'followers_count': 3059, 'following_count': 1502, 'tweet_count': 94443, 'listed_count': 23}, 'pinned_tweet_id': '1644677593491472384', 'description': '❤️Del Amitri❤️Justin Currie❤️ Vote YES for an Indigenous Voice To Parliament 🖤💛❤Anti LNP-Murdoch-Costello-Stokes. Evil flourishes when good people do nothing.', 'location': 'Unceded Wadawurrung Land', 'name': 'Miss Polly 🖤💛❤️', 'created_at': '2021-09-30T00:55:24.000Z', 'username': 'MissPolly62', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1578186877102100483/PguDA219_normal.jpg'}",0.577
2023-04-30 10:37:41+00:00,1.45E+18,So you think the #voicetoparliament is just for advice? Think again. https://t.co/gVmoZ3umwy,"{'id': '1445996625013338115', 'verified': False, 'public_metrics': {'followers_count': 75, 'following_count': 1861, 'tweet_count': 2373, 'listed_count': 0}, 'description': 'Logic is good. Common sense seems selective. Assumptions are troublesome. Context is important. Live outside the echo chamber. You have a brain, use it.', 'location': 'Australia', 'name': 'It’s just logical', 'created_at': '2021-10-07T06:17:28.000Z', 'username': 'logic_works4me', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1653240438726459393/EjPbGnWo_normal.jpg'}",0
2023-04-30 10:37:30+00:00,412631330,"RT @bukumbooee: Good morning all! 
#VoteYES for respect
#VoteYES for equality
#VoteYES for empowerment
#VoteYES for self-determination
#Vot…","{'id': '412631330', 'entities': {'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'Vote'}]}}, 'verified': False, 'public_metrics': {'followers_count': 393, 'following_count': 414, 'tweet_count': 28771, 'listed_count': 0}, 'description': '#Vote Yes. Respect can change behaviour. in a world where differences are highlighted, look for similarities. No DMs please.', 'location': 'melbourne', 'name': 'paula smith', 'created_at': '2011-11-14T23:42:32.000Z', 'username': 'paulasmith47', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1593873348827566081/cVt4pAhY_normal.jpg'}",0.7424
2023-04-30 10:37:07+00:00,1.05E+18,RT @MissPolly62: Who agrees that these two are the most repulsive women in Australia? #VoiceToParliament #VoteYes #VoteYesAustralia #lnptox…,"{'id': '1051706699596234752', 'verified': False, 'public_metrics': {'followers_count': 578, 'following_count': 802, 'tweet_count': 45360, 'listed_count': 2}, 'pinned_tweet_id': '1518020552686174208', 'description': '', 'location': 'Anna Bay', 'name': 'granny bay', 'created_at': '2018-10-15T05:29:51.000Z', 'username': 'lynnlockettbig1', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0.2023
2023-04-30 10:36:25+00:00,3039250740,RT @EddieSynot: What an incredible insult to the Indigenous men &amp; women that served this country. Who had to fight again on return for reco…,"{'id': '3039250740', 'entities': {'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/N6a6b8cH6l', 'expanded_url': 'http://independent4dubbo.wix.com/colin-hamilton#', 'display_url': 'independent4dubbo.wix.com/colin-hamilton#'}]}}, 'verified': False, 'public_metrics': {'followers_count': 153, 'following_count': 92, 'tweet_count': 9138, 'listed_count': 9}, 'description': 'Col is a 6th generation farmer. Independent Candidate for the State seat of Dubbo. Are you with Col to save our land and water for future generations?', 'name': 'Colin Hamilton', 'created_at': '2015-02-24T10:18:14.000Z', 'username': 'ImwithCol', 'protected': False, 'url': 'http://t.co/N6a6b8cH6l', 'profile_image_url': 'https://pbs.twimg.com/profile_images/570173308545404928/RcBdLXwo_normal.jpeg'}",-0.7096
2023-04-30 10:32:40+00:00,1.59E+18,"RT @zeee_media: Aboriginal Elder Grandmother Mulara exposes what ‘The Voice’ is REALLY about, and it affects all of us. 

Watch and share👉👉…","{'id': '1590565612828229632', 'verified': False, 'public_metrics': {'followers_count': 482, 'following_count': 1963, 'tweet_count': 8669, 'listed_count': 2}, 'description': 'From the Bush, South Australia.', 'location': 'From Rural South Australia', 'name': 'Bob Downunder', 'created_at': '2022-11-10T04:42:59.000Z', 'username': 'downunder_bob', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",-0.128
2023-04-30 10:32:23+00:00,1.63E+18,"RT @bukumbooee: Good morning all! 
#VoteYES for respect
#VoteYES for equality
#VoteYES for empowerment
#VoteYES for self-determination
#Vot…","{'id': '1629397827716812801', 'verified': False, 'public_metrics': {'followers_count': 73, 'following_count': 268, 'tweet_count': 8037, 'listed_count': 0}, 'description': '', 'name': 'Aus Voice', 'created_at': '2023-02-25T08:29:58.000Z', 'username': 'aus_voice', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1651715527981821952/3ALGkTpk_normal.jpg'}",0.7424
2023-04-30 10:31:53+00:00,1.48E+18,"RT @FAustralians: @KosSamaras #VoiceToParliament Poll. 

Will you agree for the Australian Constitution to be changed by the ALP, in an uns…","{'id': '1481921066536960001', 'verified': False, 'public_metrics': {'followers_count': 27, 'following_count': 65, 'tweet_count': 594, 'listed_count': 0}, 'description': 'Every idiot on earth should be placed in a time machine and sent 1 million yrs back in time.', 'location': 'Melbourne, Victoria', 'name': 'Jorge', 'created_at': '2022-01-14T09:28:41.000Z', 'username': 'PowerofJorge', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1521470578074714114/IEuXqM5S_normal.jpg'}",0.3612
2023-04-30 10:30:04+00:00,1.49E+18,"RT @FAustralians: @KosSamaras #VoiceToParliament Poll. 

Will you agree for the Australian Constitution to be changed by the ALP, in an uns…","{'id': '1486904356738068480', 'verified': False, 'public_metrics': {'followers_count': 1482, 'following_count': 1253, 'tweet_count': 49073, 'listed_count': 0}, 'description': 'Gods Child 😇 Proud Mum 🥰 Awake 😎🇦🇺💥🍿 Do not underestimate the power of positive thought👏', 'location': 'Victoria', 'name': 'Tezzi G', 'created_at': '2022-01-28T03:30:19.000Z', 'username': 'tezzig1961', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1512438704945565699/XIokj2uu_normal.jpg'}",0.3612
2023-04-30 10:24:39+00:00,9.87E+17,"RT @FAustralians: @KosSamaras #VoiceToParliament Poll. 

Will you agree for the Australian Constitution to be changed by the ALP, in an uns…","{'id': '986544332617347073', 'verified': False, 'public_metrics': {'followers_count': 263, 'following_count': 840, 'tweet_count': 4405, 'listed_count': 0}, 'description': 'This is not normal.', 'location': ' 🇦🇺', 'name': 'Aunty Bru', 'created_at': '2018-04-18T09:57:52.000Z', 'username': 'BruhahaEtc', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1307989126432481281/Rovooq0X_normal.jpg'}",0.3612
2023-04-30 10:22:22+00:00,1.63E+18,#VoiceToParliament #auspol https://t.co/igcCcDuF4I,"{'id': '1629871420145827842', 'verified': False, 'public_metrics': {'followers_count': 12, 'following_count': 24, 'tweet_count': 476, 'listed_count': 1}, 'description': '', 'name': 'Simony Wong', 'created_at': '2023-02-26T15:50:36.000Z', 'username': 'wong_simony', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1629871806042755078/c6va2uhE_normal.jpg'}",0
2023-04-30 10:20:26+00:00,27919508,"RT @JayJay91341991: C’mon Albo raise the rate, abolish stage 3 tax cuts and watch boofhead self combust!😜🔥🥔 
#auspol #RaiseTheRate #stage3t…","{'id': '27919508', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Zlct5I7d3K', 'expanded_url': 'http://www.lifeexpectancy.info', 'display_url': 'lifeexpectancy.info'}]}}, 'verified': False, 'public_metrics': {'followers_count': 1355, 'following_count': 625, 'tweet_count': 40781, 'listed_count': 65}, 'description': 'Poet, writer, activist for social and environmental justice', 'location': 'Canberra, Australia', 'name': 'Pamela Collett', 'created_at': '2009-03-31T17:38:02.000Z', 'username': 'pamelahcollett', 'protected': False, 'url': 'https://t.co/Zlct5I7d3K', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1027466443745460225/hLqvdlBU_normal.jpg'}",-0.3595
2023-04-30 10:20:21+00:00,1.26E+18,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '1257964204650192897', 'verified': False, 'public_metrics': {'followers_count': 743, 'following_count': 952, 'tweet_count': 102631, 'listed_count': 3}, 'description': '🌸Wear a mask🌸 Proud Melburnian. Compassion, tolerance, kindness & an awareness of others. Not impossible.', 'location': 'Melbourne, Victoria', 'name': 'jaweed', 'created_at': '2020-05-06T09:24:04.000Z', 'username': 'JennyWeedon', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1586551085660897280/0PgesatZ_normal.jpg'}",0.577
2023-04-30 10:15:03+00:00,1.20E+18,"RT @JayJay91341991: The racists and RWNJ’s are having a meltdown.😱
Bigotry and hate never wins! 👏😊
#insiders #VoteYesAustralia #auspol #Voi…","{'id': '1195120111922728960', 'verified': False, 'public_metrics': {'followers_count': 390, 'following_count': 42, 'tweet_count': 73283, 'listed_count': 0}, 'description': 'retired qa manager', 'location': 'Chermside West, Brisbane', 'name': 'Kingwarren', 'created_at': '2019-11-14T23:25:10.000Z', 'username': 'Kingwarren20', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",-0.8883
2023-04-30 10:14:49+00:00,8.15E+17,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '815412119298457600', 'verified': False, 'public_metrics': {'followers_count': 735, 'following_count': 838, 'tweet_count': 30069, 'listed_count': 9}, 'description': 'Queenslander. Teacher unionist. Irish republican tragic. History lover. 3 kids and 5 grandkids. Retired. Views my own (unless plagiarised).', 'location': 'Brisbane, Queensland', 'name': 'Graham Moloney', 'created_at': '2017-01-01T04:19:33.000Z', 'username': 'graham_moloney2', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/879560392577392640/FFLt_Tvr_normal.jpg'}",0.577
2023-04-30 10:14:21+00:00,366751482,RT @AndrewHeslop: #ThisIsAustralia This year I’ll be voting YES #FirstNations #auspol #UluruStatement #VoteYes #Yes23 #VoiceToParliament ht…,"{'id': '366751482', 'verified': False, 'public_metrics': {'followers_count': 4966, 'following_count': 4401, 'tweet_count': 86432, 'listed_count': 140}, 'description': 'CEO Maari Ma Health, Broken Hill, NSW. Meriam Man. RT NOT AN ENDORSEMENT. Member of The Voice Referendum Engagement Group', 'location': 'New South Wales', 'name': 'Richard Weston', 'created_at': '2011-09-02T19:11:39.000Z', 'username': 'RichJWeston', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1618484450165424128/D2HVH3aM_normal.jpg'}",0.5319
2023-04-30 10:10:04+00:00,1.41E+18,"RT @bukumbooee: Good morning all! 
#VoteYES for respect
#VoteYES for equality
#VoteYES for empowerment
#VoteYES for self-determination
#Vot…","{'id': '1410553439604543494', 'verified': False, 'public_metrics': {'followers_count': 643, 'following_count': 252, 'tweet_count': 123155, 'listed_count': 1}, 'description': '', 'name': 'Truth', 'created_at': '2021-07-01T10:58:57.000Z', 'username': 'Truth89821534', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0.7424
2023-04-30 10:10:04+00:00,1.12E+18,"RT @JayJay91341991: Albo attending Kyle Sandilands’ wedding was definitely not on my bingo card for 2023!🤣
Still grateful Albo is our PM an…","{'id': '1122643057571057664', 'verified': False, 'public_metrics': {'followers_count': 951, 'following_count': 943, 'tweet_count': 94993, 'listed_count': 12}, 'description': '', 'location': 'South Coast NSW', 'name': 'Paul Roberts', 'created_at': '2019-04-28T23:25:37.000Z', 'username': 'PaulRob11880584', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1180030397712752640/DiTpyCcG_normal.jpg'}",0.7177
2023-04-30 10:09:38+00:00,7.99E+17,"RT @bukumbooee: Good morning all! 
#VoteYES for respect
#VoteYES for equality
#VoteYES for empowerment
#VoteYES for self-determination
#Vot…","{'id': '798687573568667648', 'verified': False, 'public_metrics': {'followers_count': 816, 'following_count': 1152, 'tweet_count': 20666, 'listed_count': 3}, 'description': '', 'location': 'New South Wales, Australia', 'name': 'Ricci Bartels', 'created_at': '2016-11-16T00:42:11.000Z', 'username': 'ricci_bartels', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1180045388671143941/wLoTV2q8_normal.jpg'}",0.7424
2023-04-30 10:08:23+00:00,260995753,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '260995753', 'verified': False, 'public_metrics': {'followers_count': 1128, 'following_count': 1125, 'tweet_count': 27569, 'listed_count': 29}, 'description': 'Democratic Socialist, atheist & humanist supporting a secular republic, social justice, democracy, equality & freedom. Union proud!', 'location': 'Earth', 'name': 'BrissyRod', 'created_at': '2011-03-05T01:26:16.000Z', 'username': 'BrissyRod', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1246332020701065217/STaPdcRL_normal.jpg'}",0.577
2023-04-30 10:06:04+00:00,2926293427,"RT @Blazer55: If you haven't worked  out by now what a lying scummy fk Albanese is, he demonstrated that clearly yesterday. Do not let this…","{'id': '2926293427', 'verified': False, 'public_metrics': {'followers_count': 1338, 'following_count': 2925, 'tweet_count': 54569, 'listed_count': 2}, 'description': '', 'location': ', Melbourne Australia', 'name': 'patrick young', 'created_at': '2014-12-11T01:45:28.000Z', 'username': 'maxwellyoung111', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",-0.1779
2023-04-30 10:05:53+00:00,20280221,RT @MissPolly62: Who agrees that these two are the most repulsive women in Australia? #VoiceToParliament #VoteYes #VoteYesAustralia #lnptox…,"{'id': '20280221', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sE4XcU5fKZ', 'expanded_url': 'http://www.robfollis.com', 'display_url': 'robfollis.com'}]}}, 'verified': False, 'public_metrics': {'followers_count': 1378, 'following_count': 1213, 'tweet_count': 30000, 'listed_count': 77}, 'description': 'Born & bred Londoner now living in Melbourne', 'location': 'Melbourne, London, Menlo Park', 'name': 'Robert Follis', 'created_at': '2009-02-06T22:56:56.000Z', 'username': 'robfol', 'protected': False, 'url': 'https://t.co/sE4XcU5fKZ', 'profile_image_url': 'https://pbs.twimg.com/profile_images/815670325392224256/9Ihsd0sA_normal.jpg'}",0.2023
2023-04-30 10:05:33+00:00,1.41E+18,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '1410553439604543494', 'verified': False, 'public_metrics': {'followers_count': 643, 'following_count': 252, 'tweet_count': 123155, 'listed_count': 1}, 'description': '', 'name': 'Truth', 'created_at': '2021-07-01T10:58:57.000Z', 'username': 'Truth89821534', 'protected': False, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png'}",0.577
2023-04-30 10:01:42+00:00,8.85E+17,"RT @FAustralians: @KosSamaras #VoiceToParliament Poll. 

Will you agree for the Australian Constitution to be changed by the ALP, in an uns…","{'id': '885013629288009729', 'verified': False, 'public_metrics': {'followers_count': 83, 'following_count': 43, 'tweet_count': 17756, 'listed_count': 1}, 'description': ""Conservative to the bone. Will not tolerate Left Greens/ NDP/Labor Socialists. You'll hear it from me! Head Up Butt Syndrome is real. \n🇨🇦🇭🇲🇬🇷"", 'location': 'Australia', 'name': 'HUB', 'created_at': '2017-07-12T05:51:06.000Z', 'username': 'HUB_SYNDROME', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/885016789935108096/S_oo49Yn_normal.jpg'}",0.3612
2023-04-30 10:01:20+00:00,1.63E+18,#VoiceToParliament https://t.co/SbCP8jGMFm,"{'id': '1629871420145827842', 'verified': False, 'public_metrics': {'followers_count': 12, 'following_count': 24, 'tweet_count': 476, 'listed_count': 1}, 'description': '', 'name': 'Simony Wong', 'created_at': '2023-02-26T15:50:36.000Z', 'username': 'wong_simony', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1629871806042755078/c6va2uhE_normal.jpg'}",0
2023-04-30 10:00:57+00:00,1.42E+18,"RT @bukumbooee: Good morning all! 
#VoteYES for respect
#VoteYES for equality
#VoteYES for empowerment
#VoteYES for self-determination
#Vot…","{'id': '1421267530690162691', 'verified': False, 'public_metrics': {'followers_count': 457, 'following_count': 384, 'tweet_count': 37127, 'listed_count': 3}, 'description': 'Privileged white male. BigData Analyst. Environment and Social justice champion. Resident on the unceded land of the Boonwurrung people.', 'name': 'Enlightened Disinterest Me/Moi', 'created_at': '2021-07-31T00:33:20.000Z', 'username': 'EDisinterest', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1592034706866212864/PfN8HAj5_normal.jpg'}",0.7424
2023-04-30 09:59:52+00:00,1.63E+18,#VoiceToParliament https://t.co/bygVHGlyDH,"{'id': '1629871420145827842', 'verified': False, 'public_metrics': {'followers_count': 12, 'following_count': 24, 'tweet_count': 476, 'listed_count': 1}, 'description': '', 'name': 'Simony Wong', 'created_at': '2023-02-26T15:50:36.000Z', 'username': 'wong_simony', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1629871806042755078/c6va2uhE_normal.jpg'}",0
2023-04-30 09:59:42+00:00,526125131,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '526125131', 'entities': {'description': {'hashtags': [{'start': 0, 'end': 26, 'tag': 'istandwithBrittanyhiggjns'}, {'start': 27, 'end': 42, 'tag': 'imnotgoingaway'}, {'start': 43, 'end': 56, 'tag': 'IBelieveKate'}]}}, 'verified': False, 'public_metrics': {'followers_count': 3437, 'following_count': 4478, 'tweet_count': 270944, 'listed_count': 39}, 'description': '#istandwithBrittanyhiggjns #imnotgoingaway #IBelieveKate Father & Grandfather. Left leaning….. I generally follow back!! Dharug Land', 'location': 'Box Hill, Sydney', 'name': 'Phil Young 🌈🌈🐀🐀😈😈💉💉💉💉😷😷🇺🇦', 'created_at': '2012-03-16T07:11:53.000Z', 'username': 'philYoung17', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/667212094819831808/2sVRpmLo_normal.jpg'}",0.577
2023-04-30 09:59:09+00:00,1.63E+18,#VoiceToParliament https://t.co/G3beURbLpY,"{'id': '1629871420145827842', 'verified': False, 'public_metrics': {'followers_count': 12, 'following_count': 24, 'tweet_count': 476, 'listed_count': 1}, 'description': '', 'name': 'Simony Wong', 'created_at': '2023-02-26T15:50:36.000Z', 'username': 'wong_simony', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1629871806042755078/c6va2uhE_normal.jpg'}",0
2023-04-30 09:58:59+00:00,1.50E+18,"RT @JayJay91341991: The racists and RWNJ’s are having a meltdown.😱
Bigotry and hate never wins! 👏😊
#insiders #VoteYesAustralia #auspol #Voi…","{'id': '1498587462205317120', 'verified': False, 'public_metrics': {'followers_count': 133, 'following_count': 392, 'tweet_count': 5883, 'listed_count': 1}, 'description': 'ALP Hard Left. Political maverick not frightened to question the established order.', 'name': 'Hawkster', 'created_at': '2022-03-01T09:15:16.000Z', 'username': 'nikwil5691', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1610874750955573248/zqGfw8CS_normal.jpg'}",-0.8883
2023-04-30 09:56:10+00:00,1.37E+18,"RT @JayJay91341991: Albo attending Kyle Sandilands’ wedding was definitely not on my bingo card for 2023!🤣
Still grateful Albo is our PM an…","{'id': '1369912352133373955', 'verified': False, 'public_metrics': {'followers_count': 739, 'following_count': 752, 'tweet_count': 95945, 'listed_count': 0}, 'description': '', 'location': 'Darwin, Northern Territory', 'name': ""Laura O'Brien"", 'created_at': '2021-03-11T07:25:50.000Z', 'username': 'LauraOB34480030', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1530719857452298240/BQqwXdjK_normal.jpg'}",0.7177
2023-04-30 09:54:18+00:00,1.59E+18,RT @JayJay91341991: These nuff-nuffs that claim voting Yes to The Voice is “apartheid”. We are not the ones denying First Nations a voice a…,"{'id': '1587905770040877056', 'verified': False, 'public_metrics': {'followers_count': 2260, 'following_count': 2964, 'tweet_count': 6191, 'listed_count': 1}, 'description': 'Anti Conspiracies, Anti Murdoch, Pro women & their choices. Observing from afar what is happening in the rest of the world!', 'location': 'Australia', 'name': '* Bones🟧🖤 💛 ❤️', 'created_at': '2022-11-02T20:33:58.000Z', 'username': '0bsfromafar', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1642026832399855616/PKU3Oorf_normal.jpg'}",0.577
2023-04-30 09:52:59+00:00,9.02E+17,"RT @bukumbooee: Good morning all! 
#VoteYES for respect
#VoteYES for equality
#VoteYES for empowerment
#VoteYES for self-determination
#Vot…","{'id': '901715337472745473', 'verified': False, 'public_metrics': {'followers_count': 391, 'following_count': 272, 'tweet_count': 12155, 'listed_count': 2}, 'pinned_tweet_id': '1629999110517567488', 'description': ""Old School small 'l' liberal (these days apparently that makes me a leftie). Wanting my lovely, generous, laid back country back."", 'location': 'Country Victoria', 'name': 'Robyn @ Home Watching Politics 🇺🇦🏳️\u200d🌈 💉😷', 'created_at': '2017-08-27T07:57:44.000Z', 'username': 'SomewhereInAust', 'protected': False, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1492091203000897542/cJc4hi-P_normal.jpg'}",0.7424
